datetime_of_operation,num_few_shot_nominal_imgs,image_path,image_name,classification_result,non_defect_prob,defect_prob,nominal_description,defective_description
2024-11-16T04:41:53.515137,350,frame314.jpg,frame314.jpg,Nominal,0.504,0.496,Image frame109.jpg: An image of a normal extrusion profile.,Image frame184.jpg: An image of an under-extruded profile.
2024-11-16T04:41:53.560859,350,frame182.jpg,frame182.jpg,Nominal,0.507,0.493,Image frame41.jpg: An image of a normal extrusion profile.,Image frame22.jpg: An image of an over-extruded profile.
2024-11-16T04:41:53.611877,350,frame433.jpg,frame433.jpg,Nominal,0.502,0.498,Image frame333.jpg: An image of a normal extrusion profile.,Image frame92.jpg: An image of an over-extruded profile.
2024-11-16T04:41:53.670941,350,frame365.jpg,frame365.jpg,Nominal,0.503,0.497,Image frame164.jpg: An image of a normal extrusion profile.,Image frame321.jpg: An image of an over-extruded profile.
2024-11-16T04:41:53.731393,350,frame238.jpg,frame238.jpg,Nominal,0.501,0.499,Image frame270.jpg: An image of a normal extrusion profile.,Image frame221.jpg: An image of an under-extruded profile.
2024-11-16T04:41:53.787953,350,frame190.jpg,frame190.jpg,Nominal,0.503,0.497,Image frame161.jpg: An image of a normal extrusion profile.,Image frame45.jpg: An image of an over-extruded profile.
2024-11-16T04:41:53.832449,350,frame90.jpg,frame90.jpg,Nominal,0.502,0.498,Image frame110.jpg: An image of a normal extrusion profile.,Image frame97.jpg: An image of an under-extruded profile.
2024-11-16T04:41:53.877279,350,frame431.jpg,frame431.jpg,Nominal,0.502,0.498,Image frame24.jpg: An image of a normal extrusion profile.,Image frame300.jpg: An image of an over-extruded profile.
2024-11-16T04:41:53.922144,350,frame287.jpg,frame287.jpg,Nominal,0.502,0.498,Image frame20.jpg: An image of a normal extrusion profile.,Image frame97.jpg: An image of an under-extruded profile.
2024-11-16T04:41:53.967819,350,frame447.jpg,frame447.jpg,Defective,0.496,0.504,Image frame413.jpg: An image of a normal extrusion profile.,Image frame388.jpg: An image of an over-extruded profile.
2024-11-16T04:41:54.012796,350,frame428.jpg,frame428.jpg,Nominal,0.511,0.489,Image frame114.jpg: An image of a normal extrusion profile.,Image frame321.jpg: An image of an over-extruded profile.
2024-11-16T04:41:54.057039,350,frame448.jpg,frame448.jpg,Defective,0.499,0.501,Image frame35.jpg: An image of a normal extrusion profile.,Image frame15.jpg: An image of an over-extruded profile.
2024-11-16T04:41:54.101339,350,frame22.jpg,frame22.jpg,Nominal,0.505,0.495,Image frame83.jpg: An image of a normal extrusion profile.,Image frame11.jpg: An image of an over-extruded profile.
2024-11-16T04:41:54.145998,350,frame343.jpg,frame343.jpg,Nominal,0.501,0.499,Image frame291.jpg: An image of a normal extrusion profile.,Image frame254.jpg: An image of an over-extruded profile.
2024-11-16T04:41:54.190492,350,frame210.jpg,frame210.jpg,Nominal,0.501,0.499,Image frame316.jpg: An image of a normal extrusion profile.,Image frame132.jpg: An image of an under-extruded profile.
2024-11-16T04:41:54.234855,350,frame391.jpg,frame391.jpg,Nominal,0.504,0.496,Image frame370.jpg: An image of a normal extrusion profile.,Image frame217.jpg: An image of an over-extruded profile.
