datetime_of_operation,num_few_shot_nominal_imgs,image_path,image_name,classification_result,non_defect_prob,defect_prob,nominal_description,defective_description
2024-11-16T04:55:00.105309,300,textile_0482.jpg,textile_0482.jpg,Nominal,0.503,0.497,"Image textile_0886.jpg: An image of a textile material with consistent weave patterns, showing no visible defects or irregularities.","Image textile_0397.jpg: An image of a textile material with a small localized defect, disrupting the otherwise consistent weave pattern."
2024-11-16T04:55:00.145932,300,textile_0187.jpg,textile_0187.jpg,Nominal,0.502,0.498,"Image textile_0688.jpg: An image of a textile material with consistent weave patterns, showing no visible defects or irregularities.","Image textile_0263.jpg: A textile pattern with a slight overall distortion from our baseline textile, causing a uniform shift across the entire surface."
2024-11-16T04:55:00.187593,300,textile_0746.jpg,textile_0746.jpg,Nominal,0.501,0.499,"Image textile_0083.jpg: An image of a textile material with consistent weave patterns, showing no visible defects or irregularities.","Image textile_0119.jpg: A textile pattern with a slight overall distortion from our baseline textile, causing a uniform shift across the entire surface."
2024-11-16T04:55:00.228216,300,textile_0593.jpg,textile_0593.jpg,Nominal,0.501,0.499,"Image textile_0681.jpg: An image of a textile material with consistent weave patterns, showing no visible defects or irregularities.","Image textile_0119.jpg: A textile pattern with a slight overall distortion from our baseline textile, causing a uniform shift across the entire surface."
2024-11-16T04:55:00.268724,300,textile_0312.jpg,textile_0312.jpg,Nominal,0.503,0.497,"Image textile_0766.jpg: An image of a textile material with consistent weave patterns, showing no visible defects or irregularities.","Image textile_0497.jpg: An image of a textile material with a small localized defect, disrupting the otherwise consistent weave pattern."
2024-11-16T04:55:00.309603,300,textile_0206.jpg,textile_0206.jpg,Nominal,0.503,0.497,"Image textile_0095.jpg: An image of a textile material with consistent weave patterns, showing no visible defects or irregularities.","Image textile_0263.jpg: A textile pattern with a slight overall distortion from our baseline textile, causing a uniform shift across the entire surface."
2024-11-16T04:55:00.350235,300,textile_0909.jpg,textile_0909.jpg,Nominal,0.5,0.5,"Image textile_0414.jpg: An image of a textile material with consistent weave patterns, showing no visible defects or irregularities.","Image textile_0168.jpg: An image of a textile material with a small localized defect, disrupting the otherwise consistent weave pattern."
2024-11-16T04:55:00.390841,300,textile_0741.jpg,textile_0741.jpg,Nominal,0.503,0.497,"Image textile_0338.jpg: An image of a textile material with consistent weave patterns, showing no visible defects or irregularities.","Image textile_0176.jpg: An image of a textile material with a small localized defect, disrupting the otherwise consistent weave pattern."
2024-11-16T04:55:00.431335,300,textile_0420.jpg,textile_0420.jpg,Nominal,0.501,0.499,"Image textile_0372.jpg: An image of a textile material with consistent weave patterns, showing no visible defects or irregularities.","Image textile_0328.jpg: A textile pattern with a slight overall distortion from our baseline textile, causing a uniform shift across the entire surface."
2024-11-16T04:55:00.471915,300,textile_0776.jpg,textile_0776.jpg,Nominal,0.5,0.5,"Image textile_0029.jpg: An image of a textile material with consistent weave patterns, showing no visible defects or irregularities.","Image textile_0010.jpg: A textile pattern with a slight overall distortion from our baseline textile, causing a uniform shift across the entire surface."
2024-11-16T04:55:00.512353,300,textile_0734.jpg,textile_0734.jpg,Nominal,0.502,0.498,"Image textile_0960.jpg: An image of a textile material with consistent weave patterns, showing no visible defects or irregularities.","Image textile_0177.jpg: A textile pattern with a slight overall distortion from our baseline textile, causing a uniform shift across the entire surface."
2024-11-16T04:55:00.552990,300,textile_0777.jpg,textile_0777.jpg,Nominal,0.502,0.498,"Image textile_0681.jpg: An image of a textile material with consistent weave patterns, showing no visible defects or irregularities.","Image textile_0114.jpg: An image of a textile material with a small localized defect, disrupting the otherwise consistent weave pattern."
2024-11-16T04:55:00.595901,300,textile_0272.jpg,textile_0272.jpg,Nominal,0.501,0.499,"Image textile_0551.jpg: An image of a textile material with consistent weave patterns, showing no visible defects or irregularities.","Image textile_0018.jpg: A textile pattern with a slight overall distortion from our baseline textile, causing a uniform shift across the entire surface."
2024-11-16T04:55:00.637260,300,textile_0546.jpg,textile_0546.jpg,Nominal,0.502,0.498,"Image textile_0883.jpg: An image of a textile material with consistent weave patterns, showing no visible defects or irregularities.","Image textile_0407.jpg: A textile pattern with a slight overall distortion from our baseline textile, causing a uniform shift across the entire surface."
2024-11-16T04:55:00.678907,300,textile_0252.jpg,textile_0252.jpg,Nominal,0.502,0.498,"Image textile_0333.jpg: An image of a textile material with consistent weave patterns, showing no visible defects or irregularities.","Image textile_0407.jpg: A textile pattern with a slight overall distortion from our baseline textile, causing a uniform shift across the entire surface."
2024-11-16T04:55:00.719382,300,textile_0652.jpg,textile_0652.jpg,Nominal,0.502,0.498,"Image textile_0365.jpg: An image of a textile material with consistent weave patterns, showing no visible defects or irregularities.","Image textile_0215.jpg: A textile pattern with a slight overall distortion from our baseline textile, causing a uniform shift across the entire surface."
2024-11-16T04:55:00.760059,300,textile_0833.jpg,textile_0833.jpg,Nominal,0.502,0.498,"Image textile_0820.jpg: An image of a textile material with consistent weave patterns, showing no visible defects or irregularities.","Image textile_0355.jpg: An image of a textile material with a small localized defect, disrupting the otherwise consistent weave pattern."
2024-11-16T04:55:00.800830,300,textile_0753.jpg,textile_0753.jpg,Nominal,0.501,0.499,"Image textile_0597.jpg: An image of a textile material with consistent weave patterns, showing no visible defects or irregularities.","Image textile_0466.jpg: A textile pattern with a slight overall distortion from our baseline textile, causing a uniform shift across the entire surface."
2024-11-16T04:55:00.841504,300,textile_0511.jpg,textile_0511.jpg,Nominal,0.501,0.499,"Image textile_0691.jpg: An image of a textile material with consistent weave patterns, showing no visible defects or irregularities.","Image textile_0119.jpg: A textile pattern with a slight overall distortion from our baseline textile, causing a uniform shift across the entire surface."
2024-11-16T04:55:00.881998,300,textile_0363.jpg,textile_0363.jpg,Nominal,0.5,0.5,"Image textile_0026.jpg: An image of a textile material with consistent weave patterns, showing no visible defects or irregularities.","Image textile_0018.jpg: A textile pattern with a slight overall distortion from our baseline textile, causing a uniform shift across the entire surface."
2024-11-16T04:55:00.923645,300,textile_0426.jpg,textile_0426.jpg,Nominal,0.502,0.498,"Image textile_0766.jpg: An image of a textile material with consistent weave patterns, showing no visible defects or irregularities.","Image textile_0355.jpg: An image of a textile material with a small localized defect, disrupting the otherwise consistent weave pattern."
2024-11-16T04:55:00.965743,300,textile_0540.jpg,textile_0540.jpg,Nominal,0.503,0.497,"Image textile_0355.jpg: An image of a textile material with consistent weave patterns, showing no visible defects or irregularities.","Image textile_0263.jpg: A textile pattern with a slight overall distortion from our baseline textile, causing a uniform shift across the entire surface."
2024-11-16T04:55:01.007219,300,textile_0998.jpg,textile_0998.jpg,Nominal,0.501,0.499,"Image textile_0047.jpg: An image of a textile material with consistent weave patterns, showing no visible defects or irregularities.","Image textile_0124.jpg: A textile pattern with a slight overall distortion from our baseline textile, causing a uniform shift across the entire surface."
2024-11-16T04:55:01.048064,300,textile_0631.jpg,textile_0631.jpg,Nominal,0.501,0.499,"Image textile_0006.jpg: An image of a textile material with consistent weave patterns, showing no visible defects or irregularities.","Image textile_0282.jpg: A textile pattern with a slight overall distortion from our baseline textile, causing a uniform shift across the entire surface."
2024-11-16T04:55:01.088670,300,textile_0224.jpg,textile_0224.jpg,Nominal,0.501,0.499,"Image textile_0664.jpg: An image of a textile material with consistent weave patterns, showing no visible defects or irregularities.","Image textile_0018.jpg: A textile pattern with a slight overall distortion from our baseline textile, causing a uniform shift across the entire surface."
2024-11-16T04:55:01.129252,300,textile_0317.jpg,textile_0317.jpg,Nominal,0.502,0.498,"Image textile_0523.jpg: An image of a textile material with consistent weave patterns, showing no visible defects or irregularities.","Image textile_0466.jpg: A textile pattern with a slight overall distortion from our baseline textile, causing a uniform shift across the entire surface."
2024-11-16T04:55:01.170121,300,textile_0557.jpg,textile_0557.jpg,Nominal,0.503,0.497,"Image textile_0811.jpg: An image of a textile material with consistent weave patterns, showing no visible defects or irregularities.","Image textile_0355.jpg: An image of a textile material with a small localized defect, disrupting the otherwise consistent weave pattern."
2024-11-16T04:55:01.210893,300,textile_0721.jpg,textile_0721.jpg,Nominal,0.501,0.499,"Image textile_0900.jpg: An image of a textile material with consistent weave patterns, showing no visible defects or irregularities.","Image textile_0018.jpg: A textile pattern with a slight overall distortion from our baseline textile, causing a uniform shift across the entire surface."
2024-11-16T04:55:01.251346,300,textile_0339.jpg,textile_0339.jpg,Nominal,0.502,0.498,"Image textile_0139.jpg: An image of a textile material with consistent weave patterns, showing no visible defects or irregularities.","Image textile_0018.jpg: A textile pattern with a slight overall distortion from our baseline textile, causing a uniform shift across the entire surface."
2024-11-16T04:55:01.291901,300,textile_0532.jpg,textile_0532.jpg,Nominal,0.503,0.497,"Image textile_0156.jpg: An image of a textile material with consistent weave patterns, showing no visible defects or irregularities.","Image textile_0215.jpg: A textile pattern with a slight overall distortion from our baseline textile, causing a uniform shift across the entire surface."
2024-11-16T04:55:01.332474,300,textile_0077.jpg,textile_0077.jpg,Nominal,0.502,0.498,"Image textile_0271.jpg: An image of a textile material with consistent weave patterns, showing no visible defects or irregularities.","Image textile_0208.jpg: An image of a textile material with a small localized defect, disrupting the otherwise consistent weave pattern."
2024-11-16T04:55:01.373064,300,textile_0749.jpg,textile_0749.jpg,Nominal,0.502,0.498,"Image textile_0372.jpg: An image of a textile material with consistent weave patterns, showing no visible defects or irregularities.","Image textile_0215.jpg: A textile pattern with a slight overall distortion from our baseline textile, causing a uniform shift across the entire surface."
2024-11-16T04:55:01.413458,300,textile_0793.jpg,textile_0793.jpg,Nominal,0.501,0.499,"Image textile_0586.jpg: An image of a textile material with consistent weave patterns, showing no visible defects or irregularities.","Image textile_0485.jpg: A textile pattern with a slight overall distortion from our baseline textile, causing a uniform shift across the entire surface."
