datetime_of_operation,num_few_shot_nominal_imgs,image_path,image_name,classification_result,non_defect_prob,defect_prob,nominal_description,defective_description
2024-11-16T04:55:20.058423,350,textile_0482.jpg,textile_0482.jpg,Nominal,0.502,0.498,"Image textile_0886.jpg: An image of a textile material with consistent weave patterns, showing no visible defects or irregularities.","Image textile_0137.jpg: An image of a textile material with a small localized defect, disrupting the otherwise consistent weave pattern."
2024-11-16T04:55:20.103076,350,textile_0187.jpg,textile_0187.jpg,Nominal,0.502,0.498,"Image textile_0688.jpg: An image of a textile material with consistent weave patterns, showing no visible defects or irregularities.","Image textile_0137.jpg: An image of a textile material with a small localized defect, disrupting the otherwise consistent weave pattern."
2024-11-16T04:55:20.147782,350,textile_0746.jpg,textile_0746.jpg,Nominal,0.501,0.499,"Image textile_0083.jpg: An image of a textile material with consistent weave patterns, showing no visible defects or irregularities.","Image textile_0119.jpg: A textile pattern with a slight overall distortion from our baseline textile, causing a uniform shift across the entire surface."
2024-11-16T04:55:20.192116,350,textile_0593.jpg,textile_0593.jpg,Nominal,0.501,0.499,"Image textile_0681.jpg: An image of a textile material with consistent weave patterns, showing no visible defects or irregularities.","Image textile_0119.jpg: A textile pattern with a slight overall distortion from our baseline textile, causing a uniform shift across the entire surface."
2024-11-16T04:55:20.236383,350,textile_0312.jpg,textile_0312.jpg,Nominal,0.502,0.498,"Image textile_0766.jpg: An image of a textile material with consistent weave patterns, showing no visible defects or irregularities.","Image textile_0137.jpg: An image of a textile material with a small localized defect, disrupting the otherwise consistent weave pattern."
2024-11-16T04:55:20.280861,350,textile_0206.jpg,textile_0206.jpg,Nominal,0.503,0.497,"Image textile_0095.jpg: An image of a textile material with consistent weave patterns, showing no visible defects or irregularities.","Image textile_0263.jpg: A textile pattern with a slight overall distortion from our baseline textile, causing a uniform shift across the entire surface."
2024-11-16T04:55:20.325057,350,textile_0909.jpg,textile_0909.jpg,Nominal,0.501,0.499,"Image textile_0103.jpg: An image of a textile material with consistent weave patterns, showing no visible defects or irregularities.","Image textile_0168.jpg: An image of a textile material with a small localized defect, disrupting the otherwise consistent weave pattern."
2024-11-16T04:55:20.369446,350,textile_0741.jpg,textile_0741.jpg,Nominal,0.503,0.497,"Image textile_0338.jpg: An image of a textile material with consistent weave patterns, showing no visible defects or irregularities.","Image textile_0176.jpg: An image of a textile material with a small localized defect, disrupting the otherwise consistent weave pattern."
2024-11-16T04:55:20.413741,350,textile_0420.jpg,textile_0420.jpg,Nominal,0.501,0.499,"Image textile_0372.jpg: An image of a textile material with consistent weave patterns, showing no visible defects or irregularities.","Image textile_0328.jpg: A textile pattern with a slight overall distortion from our baseline textile, causing a uniform shift across the entire surface."
2024-11-16T04:55:20.458472,350,textile_0776.jpg,textile_0776.jpg,Nominal,0.5,0.5,"Image textile_0029.jpg: An image of a textile material with consistent weave patterns, showing no visible defects or irregularities.","Image textile_0010.jpg: A textile pattern with a slight overall distortion from our baseline textile, causing a uniform shift across the entire surface."
2024-11-16T04:55:20.502826,350,textile_0734.jpg,textile_0734.jpg,Nominal,0.501,0.499,"Image textile_0960.jpg: An image of a textile material with consistent weave patterns, showing no visible defects or irregularities.","Image textile_0137.jpg: An image of a textile material with a small localized defect, disrupting the otherwise consistent weave pattern."
2024-11-16T04:55:20.547248,350,textile_0777.jpg,textile_0777.jpg,Nominal,0.502,0.498,"Image textile_0681.jpg: An image of a textile material with consistent weave patterns, showing no visible defects or irregularities.","Image textile_0114.jpg: An image of a textile material with a small localized defect, disrupting the otherwise consistent weave pattern."
2024-11-16T04:55:20.591643,350,textile_0272.jpg,textile_0272.jpg,Nominal,0.501,0.499,"Image textile_0551.jpg: An image of a textile material with consistent weave patterns, showing no visible defects or irregularities.","Image textile_0018.jpg: A textile pattern with a slight overall distortion from our baseline textile, causing a uniform shift across the entire surface."
