datetime_of_operation,num_few_shot_nominal_imgs,image_path,image_name,classification_result,non_defect_prob,defect_prob,nominal_description,defective_description
2024-11-16T04:41:16.253337,250,frame314.jpg,frame314.jpg,Nominal,0.504,0.496,Image frame109.jpg: An image of a normal extrusion profile.,Image frame184.jpg: An image of an under-extruded profile.
2024-11-16T04:41:16.289551,250,frame182.jpg,frame182.jpg,Nominal,0.507,0.493,Image frame41.jpg: An image of a normal extrusion profile.,Image frame22.jpg: An image of an over-extruded profile.
2024-11-16T04:41:16.325861,250,frame433.jpg,frame433.jpg,Nominal,0.502,0.498,Image frame333.jpg: An image of a normal extrusion profile.,Image frame92.jpg: An image of an over-extruded profile.
2024-11-16T04:41:16.362289,250,frame365.jpg,frame365.jpg,Nominal,0.503,0.497,Image frame164.jpg: An image of a normal extrusion profile.,Image frame321.jpg: An image of an over-extruded profile.
2024-11-16T04:41:16.399295,250,frame238.jpg,frame238.jpg,Nominal,0.501,0.499,Image frame270.jpg: An image of a normal extrusion profile.,Image frame273.jpg: An image of an under-extruded profile.
2024-11-16T04:41:16.493459,250,frame190.jpg,frame190.jpg,Nominal,0.504,0.496,Image frame161.jpg: An image of a normal extrusion profile.,Image frame111.jpg: An image of an over-extruded profile.
2024-11-16T04:41:16.530592,250,frame90.jpg,frame90.jpg,Nominal,0.501,0.499,Image frame183.jpg: An image of a normal extrusion profile.,Image frame319.jpg: An image of an over-extruded profile.
2024-11-16T04:41:16.567314,250,frame431.jpg,frame431.jpg,Nominal,0.502,0.498,Image frame173.jpg: An image of a normal extrusion profile.,Image frame300.jpg: An image of an over-extruded profile.
2024-11-16T04:41:16.604296,250,frame287.jpg,frame287.jpg,Nominal,0.502,0.498,Image frame168.jpg: An image of a normal extrusion profile.,Image frame184.jpg: An image of an under-extruded profile.
2024-11-16T04:41:16.640779,250,frame447.jpg,frame447.jpg,Defective,0.493,0.507,Image frame8.jpg: An image of a normal extrusion profile.,Image frame388.jpg: An image of an over-extruded profile.
2024-11-16T04:41:16.682618,250,frame428.jpg,frame428.jpg,Nominal,0.511,0.489,Image frame114.jpg: An image of a normal extrusion profile.,Image frame321.jpg: An image of an over-extruded profile.
2024-11-16T04:41:16.722710,250,frame448.jpg,frame448.jpg,Nominal,0.5,0.5,Image frame266.jpg: An image of a normal extrusion profile.,Image frame113.jpg: An image of an over-extruded profile.
2024-11-16T04:41:16.760324,250,frame22.jpg,frame22.jpg,Nominal,0.505,0.495,Image frame83.jpg: An image of a normal extrusion profile.,Image frame11.jpg: An image of an over-extruded profile.
2024-11-16T04:41:16.797894,250,frame343.jpg,frame343.jpg,Nominal,0.501,0.499,Image frame291.jpg: An image of a normal extrusion profile.,Image frame254.jpg: An image of an over-extruded profile.
